Mixture	B.cells.naive	B.cells.memory	Plasma.cells	T.cells.CD8	T.cells.CD4.naive	T.cells.CD4.memory.resting	T.cells.CD4.memory.activated	T.cells.follicular.helper	T.cells.regulatory..Tregs.	T.cells.gamma.delta	NK.cells.resting	NK.cells.activated	Monocytes	Macrophages.M0	Macrophages.M1	Macrophages.M2	Dendritic.cells.resting	Dendritic.cells.activated	Mast.cells.resting	Mast.cells.activated	Eosinophils	Neutrophils	P-value	Correlation	RMSE
GSM2235593	0.0314628733323058	0	0.117956128857854	0.0791947963056262	0	0.111824273510682	0.0885567347856973	0.0250640879709629	0.0226710710551785	0	0.1067199026281	0	0	0.0900308684166939	0.127611000499431	0.0755173067285063	0.0169091662048712	0.00514113279077984	0.0383696471315431	0.00918319824643809	0	0.0537878115353305	0.014	0.250258869898086	0.981964656786208
GSM2235595	0.0632229771911624	0.0879184101489724	0.0590481348743026	0.214681073388433	0	0.120651252749581	0.007841824814735	0.0365041807783199	0.0409344072950806	0	0	0	0	0.120114028671053	0.06830610019373	0.0651604477991718	0	0.0146626385299556	0.0068815956704987	0.0906932998311739	0	0.00337962806383038	0.001	0.425556227330117	0.904057507189273
GSM2235596	0.0401918865271466	0	0.0957987250252783	0.196641629957311	0	0.225618151046667	0	0.0205232436518942	0.000426265255150687	0	0.0516762365583529	0	0.0194106447130319	0.0341560790663376	0.0850115523972211	0.0744021442235756	0.0157297840940957	0.0349756681418209	0	0.085004017673418	0	0.0204339716686992	0.011	0.266062668786053	0.98036661095188
GSM2235597	0.0329746922864504	0	0.117240117341615	0.158318264788294	0	0.123683534740507	0.0287031057156382	0.0711377560043593	0.0387927009616128	0	0.0189446703292875	0	0	0.0595786998290782	0.0908170871869833	0.0871003511431472	0	0.00683136134827147	0	0.0714336518248955	0	0.0944440064998599	0.4	0.0515451531101417	1.06378112338839
GSM2235598	0.0870402138608382	0.252467980000407	0.0152055344509923	0.166500937433883	0.0640114521985864	0.0530637390668642	0.0173031537763296	0.0116929405305855	0.0172516365685579	0.019803015166874	0.0100657423030672	0	0	0.135844819597144	0.0544472833111586	0.0478947433018923	0	0.0240565363520502	0.00350662822479852	0.0198436438559713	0	0	0	0.530905410114724	0.850301952832733
GSM2235599	0.0499123072783649	0	0.102918241558755	0.230887153413346	0	0.0346994566059006	0.0710590183254899	0.00866944760303585	0.0140945282335588	0	0.0591662583888008	0	0.0245777189165316	0.116914613368833	0.0709396100312316	0.101247019707829	0.0402035385934882	0.0354449460538014	0.00240764160866728	0.0250739238207118	0	0.0117845764916534	0.001	0.409491665179952	0.911385784540661
GSM2235600	0.0398776323006494	0	0.0640940472515252	0.0833673075385376	0	0.11868232034336	0.0019378184639243	0	0.0288048858195134	0	0.0209968220228434	0.0113384350935439	0.0224844276167603	0.338749614676182	0.0285650676186949	0.0915548684661819	0.0131376358962107	0.012377122935427	0.00434355831193218	0.119688435644714	0	0	0.003	0.355934806350795	0.946306468756182
GSM2235601	0.08470162965033	0	0.0980653573125474	0.104576756965942	0	0.070141607532359	0.0189913889761409	0.00177332877491654	0	0.0508671970313533	0	0	0.0242351800214705	0.0498731982715825	0.0798490520296351	0.154559494548761	0.0504951573492192	0.0315742103670664	0.154057013100315	0.00970643279953622	0	0.0165329952688262	0	0.470075505184938	0.88664094340286
GSM2235602	0.137745698910788	0.0631987863951347	0	0.194181086615719	0	0.0811205475308274	0.0313645485101673	0.0508354032641561	0.0555410651292162	0	0	0	0	0.172694662456311	0.0976935504973316	0.0190852296029754	0.0126236882928252	0.0291634707024771	0.0335128761847748	0.0212393859072953	0	0	0	0.568212791780772	0.829882890025199
GSM2235603	0.062592010674894	0	0.00178675391643467	0.182122557398854	0	0.0576861427191445	0.0536221379585043	0.0690812135646252	0.0498602124803588	0	0.0279997478678483	0.00793350783719687	0.00975702346447045	0.104060151976599	0.0846218591173111	0.133103172220722	0.0480877169798749	0.0315944768622188	0.0285932435627944	0.0312027975114807	0	0.0162952738866674	0.0649999999999999	0.157772318326869	1.02341570163933
GSM2235604	0.0290966470324062	0	0.0184377971275882	0.205812663543874	0	0.0110227119625423	0.184903344839801	0.0452580978397167	0	0	0.0355463807334965	0	0	0.0262953043314593	0.112979753004946	0.176318510987956	0.0371318861453618	0.0157016681523834	0.0891674805842713	0	0	0.0123277537141966	0	0.486251103014653	0.875200601514227
GSM2235605	0.0227730107515534	0	0.000690549225806006	0.184585487886966	0	0.0871819132544114	0	0.0192684232043229	0	0.0498864011455902	0	0.0400709455607149	0.000274768233740439	0.0297592680251136	0.0675111051912597	0.141184747116281	0.0451495550983392	0.00562317131969973	0.278264122486394	0.0277765314998071	0	0	0	0.583942681290782	0.819192622019141
GSM2235606	0.0284963104788371	0.0178669234588672	0.0250184807682103	0.206690497424735	0	0.211704502469707	0.00236679558489054	0	0.0153865420520471	0	0	0	0.00646236721983083	0.0881395384367759	0.0338327291370234	0.100012556243846	0.0312366048150949	0.0428839690177475	0.189902182892387	0	0	0	0	0.655153095413036	0.787967663387131
GSM2235607	0.00254824717080207	0	0.000265009904576905	0.0719383493059942	0	0.0956258950597451	0.0246177474383065	0.00317413253736673	0	0	0.0191149657985485	0	0.0234154291601658	0.336741577866107	0.063196276014778	0.135116728010795	0	0	0	0.110628021429616	0	0.113617620303198	0	0.523917033583509	0.852051645924891
GSM2235608	0.0516248057554364	0	0.0571617605890239	0.12387723904575	0	0.273434922378933	0.0133981766010003	0.0816730717375298	0	0	0.041011766773459	0	0.0198061968915385	0.104823657160079	0.0502133230961486	0.0423927621554138	0.0301668095846563	0.0347433433014778	0	0.0756721649295534	0	0	0.15	0.111655884750819	1.04759778778153
GSM2235609	0.0217004667195856	0	0.0564254621755676	0.336152397757832	0	0	0.0279987758611612	0.0282501061653953	0	0.087577821078809	0	0.00501810721049925	0	0.094983860745397	0.0817793012919858	0.0773706938385064	0.0356943223948896	0	0.145897413421852	0	0	0.00115127133851835	0	0.674076908257736	0.76789634769421
GSM2235610	0.0238922395444029	0.0113920283045005	0.00521638759979173	0.154983573038359	0	0.0543707331854878	0.045627264916899	0	0	0.0562120001820626	0	0	0.00962125704655759	0.0490736802220397	0.087827957692659	0.217621157650915	0.0611497130880138	0.00967033961807544	0.207851863958075	0	0	0.0054898039521613	0	0.603783352318627	0.816431278612455
GSM2235611	0.00253493911922029	0	0.107835259066583	0.120037889690657	0	0.240379499928708	0	0	0.0137050073351443	0	0	0	0.00391893309216181	0.0187051501276577	0.0535638473250594	0.113191845690204	0.0752557396757172	0.0119825437318939	0.168790031627503	0.0513454797870497	0.00928900892978693	0.00946482487265495	0.07	0.151611669681773	1.0187690824379
GSM2235612	0.0325331574959866	0	0	0.154322950915249	0	0.221172079365685	0	0	0.0256662318618109	0.0204667377794457	0	0.0687299162132687	0.0146176241299442	0.0283134865096681	0.0992467244957246	0.128443483804422	0.0194316884685251	0	0.18705591896027	0	0	0	0	0.607567045778006	0.805911084633156
GSM2235613	0.0320079244713677	0	0.0596060196471901	0.0839881304696221	0	0.218114496312724	0.163094537798423	0.00790261225314643	0	0	0.0257869581796929	0	0	0.1726837222772	0.029041798618979	0.0497188186024706	0.0053698731822161	0.0355391889953247	0.0196097930656337	0.0544945151325189	0	0.0430416109934905	0.0659999999999999	0.156906522419442	1.02131613982801
GSM2235614	0.0563510209697984	0	0.0329101478054042	0.306241268208427	0	0.0344202733168006	0.126505019004804	0.0659866813407058	0.0157878156919549	0	0	0	0.0105095647596322	0	0.0970610878183703	0.151445869343771	0.0441510473184096	0.0178209636488177	0.0408092407731053	0	0	0	0	0.464748006658259	0.88474872948909
GSM2235615	0.0170769441003814	0	0.0409385968251809	0.141425101105986	0	0.165800393277476	0.0654522229070675	0	0	0	0.0437955139863533	0	0	0.219822742481572	0.0689862652535456	0.0313380713527193	0	0.041948696977031	0.0529078447163805	0.0928466852258787	0	0.0176609217904284	0.079	0.145079116714153	1.03839299265215
GSM2235616	0.0437181485823166	0	0.0774265942887498	0.238643950239161	0	0.0121479896023537	0.104241264097246	0.0158346098255501	0	0	0	0.0171400730314815	0	0.070867490359336	0.0901891973829474	0.0769350662343282	0.0806043391751936	0	0.11341242520797	0	0	0.0588388519733672	0.021	0.226285255444808	0.987073395438748
GSM2235617	0.0131034995476241	0	0.00249780016963581	0.187210089856773	0	0.162072590002578	0.0605235594856786	0.0318370588859078	0.00767234868141083	0	0.0186025248369997	0	0	0.0759241281168204	0.0613897591674533	0.16682343655546	0.0759046912296763	0.0385973260780369	0.0563577926086988	0	0	0.041483394777247	0.191	0.0975253772253395	1.048157038361
GSM2235618	0	0.00306207251705575	0.0488138833300696	0.182749750375898	0	0.223343925052367	0.116194256449755	0.00589199638568053	0	0	0.0508838777680761	0	0	0.127987168342327	0.0414539724799125	0.0634744657698591	0	0.0272371118275484	0.0448661654462801	0.0529955682353175	0	0.0110457860198537	0.091	0.139125627193313	1.03783160048821
GSM2235619	0.0228930388287378	0.0118267416267451	0.0191240098781194	0.125548841907344	0	0.071495217921362	0.0227330473633814	0.0719669558062811	0.0436546391159972	0	0	0.0206122514026694	0	0.0694719634924099	0.0933689931603316	0.144318864369795	0.0765224577878759	0.0173960157774429	0.165891113775964	0.0121155879652689	0	0.011060259820275	0.001	0.403937747638663	0.913835593954376
GSM2235620	0.0488948340104549	0	0	0.116480697759558	0	0.252414752969571	0.00056089257466098	0.0840102778702989	0.0320972122419333	0	0.0151583224923714	0.0174323632134627	0	0.140688396647762	0.117022890333413	0.0761797303919483	0.020842544550763	0.0234699962357683	0.0222753231812588	0.0324717655267756	0	0	0.001	0.421176071667471	0.907959871160404
GSM2235621	0.152594133627454	0	0.0451651759829442	0.188907792582524	0	0.0758938998018907	0	0.0570278587723281	0.108990677518842	0	0.0128348483409629	0	0.0297428055278621	0	0.0386646654808857	0.0651589952979034	0.0179539191079996	0.0178032547965658	0	0.154278576456166	0	0.0349833967056713	0.012	0.257332246052745	0.982897986655469
GSM2235622	0.0892350575637966	0.0901354160159663	0	0.095468418093768	0	0.208017869182064	0.0124878053201434	0.0432913546851772	0.00276239716634791	0.087277813744813	0	0	0	0.0176382488078448	0.101221540059236	0.115329447141652	0.0111946212806535	0	0.0802679510948715	0.0456720598436656	0	0	0.001	0.425342870956993	0.904318131527877
GSM2235623	0.026303958693431	0	0.100422760939614	0.0273315774973639	0	0.140958826874563	0.029608597424707	0.0210345862251763	0.00902805034229511	0.0453048896636552	0	0.0645657008506447	0	0.0940247515097704	0.162905965104848	0.0656441180516923	0.0113030241696064	0.0033164446557957	0.0854666111904966	0	0	0.112780136806341	0.00600000000000001	0.323907784713619	0.954752134687693
GSM2235624	0.0487130875086389	0	0.0300597853024454	0.126245889763634	0	0.0792392234671192	0.0453854314584008	0.0805813425246026	0	0.0371618173675466	0	0	0	0.173684530720696	0.0786377424668033	0.169529737008467	0.0296871202489202	0	0.0175958860515171	0.0393424538784671	0.00617288540909199	0.0379630668236503	0.036	0.188606458648101	1.01269608582555
GSM2235625	0	0.00715901912592001	0.108111478160188	0.147725318145356	0	0.0364880215237475	0.00274724100772013	0.0222120426943945	0	0.0645078311264061	0	0.0118381105876276	0	0.0283213571441157	0.0900556834860448	0.108473975751652	0.0914477124898432	0	0.262585855480659	0	0	0.0183263532763244	0	0.588598696692688	0.827078163401874
GSM2235626	0.0703104249059786	0	0.0452543774317276	0.0275038849895618	0	0.103656543415403	0.0165164992000345	0	0.0319205235762578	0.0210612692473076	0	0	0.0141512339304853	0.0805759193399921	0.0252840568610415	0.208141948462571	0.124694497797924	0	0.192384450961502	0	0.038544369880214	0	0.01	0.286674726760729	0.963859729096847
GSM2235627	0.0318095083421805	0	0.0784035195637198	0.0531748390132103	0	0.0954988037402488	0.00196783018746651	0.058821662387451	0.0277869856145485	0.0523307387159977	0.0138659493643154	0	0.0240709147783523	0.112387040637937	0.14331151787941	0.152776781141305	0.0239535309809383	0.0122051605119759	0	0.0717663977833462	0	0.0458688193575966	0.002	0.370048835920083	0.931462787328652
GSM2235628	0.0338986326078848	0	0.0803207242822056	0.0570127896281029	0	0.158630225862105	0.0142472037904444	0.00643730600713611	0.0213544496324977	0	0.010426432102349	0	0	0.2014941902464	0.0157359888364173	0.153770255372539	0.0803330356529064	0.00964189208627329	0.0774491274109537	0.0396634217288084	0.0081161723473947	0.0314681524055812	0.001	0.411832695369177	0.910903956056149
GSM2235629	0.0348295611358819	0	0.198330098027699	0.0239406480671786	0	0.0944922677256199	0.0366597641554647	0	0	0.0885587518042985	0	0	0.0399568900086928	0.108013212366569	0.0606775242177724	0.0778826686260791	0.0523371182959851	0.013437843707058	0.137103547229854	0	0	0.0337801046318471	0	0.469241156737043	0.891168788029382
GSM2235630	0.0748455135686335	0.0300941120837289	0.0441977032781905	0.151268006606939	0	0.100137058581995	0	0.0249746722912758	0	0.0194697511421902	0	0.0293219874004262	0.0324035504098184	0	0.0269482902922408	0.177477905513749	0.06384029821787	0.0204064491000318	0.0999513466333846	0.100238647410444	0.00442470746908241	0	0.001	0.458696676513717	0.888924980977129
GSM2235631	0.0222113725994426	0	0.0831710409450733	0.14630580257637	0	0.297624941164092	0.0367815578310131	0	0	0.0853883936663128	0	0.00818331252828252	0	0.00681138028476527	0.0900588736254652	0.0501143516519553	0.0544773274754406	0	0.118871645651787	0	0	0	0	0.610318140208399	0.805388743986268
GSM2235632	0.0161337666311137	0.0252865106804464	0.0530871463439722	0.156981843870355	0	0.130061601526406	0.0536118336802782	0	0.0109734610289007	0.0312050701622094	0	0	0	0.126888138663617	0.106909782305829	0.0676538239878195	0.0585202482038307	0	0.151755735459301	0	0	0.0109310374559218	0.001	0.424095290171262	0.904820818842609
GSM2235633	0.0229245427189692	0.0216481552158478	0	0.116038504152108	0	0.10877267554442	0.0149426781514705	0	0	0.15200262950296	0	0.00865513969377487	0	0.0195642620058542	0.107658591392751	0.158243242633651	0.0963373455196139	0	0.10661411903242	0	0	0.0665981144361605	0	0.540208935117061	0.845778012091865
GSM2235634	0.022082045246954	0.00322224498161835	0	0.072225277119118	0	0.139680702160376	0	0	0.0257745731840933	0	0	0.025708594726606	0.0169119512285303	0.00883866027710828	0.0786894910166848	0.108019403129114	0.0180327679548857	0.031289014846957	0.394611932435491	0.0251618904167863	0	0.0297514512756764	0	0.662067477770552	0.766555698399918
GSM2235635	0.0589476441958555	0	0.0172592248491111	0.161280989539489	0	0.0140861663053957	0.132804509522811	0.045448408593556	0.000378932254721239	0.0196516604012582	0.0458970353394908	0	0	0.14599614225646	0.0592593390444441	0.110007949489998	0.0437502667208991	0.0366134469076924	0.0925771044230285	0	0	0.0160411801557888	0.001	0.446886592758001	0.89461583478026
GSM2235636	0.00701539741301394	0	0.00308795771315038	0.0870347025914667	0	0.216643216892065	0.00470182476544219	0	0	0.107100822292254	0	0	0	0.034674414209448	0.0495010827772511	0.228873239878612	0.0459517646648709	0.00899327575761632	0.206235993111875	0	0	0.000186307932933984	0	0.546178594468915	0.843737173330084
GSM2235637	0.0229460288245233	0.0220263445499759	0.00320510274419474	0.229814113165005	0	0	0.0847323484661206	0.111148583743009	0.0170078718155565	0.0186696710102101	0.0138291168816839	0	0.000207887284885213	0.151049030371041	0.0966268877629775	0.0940927050563594	0.0358267654678016	0.0412032595346939	0.0551136319460622	0.00250065137590062	0	0	0	0.460284777336126	0.886928296509197
GSM2235695	0.0594652477309488	0.00138982424323765	0	0.156644944139352	0	0	0.00844705094110529	0.0185348657126831	0.068930736531323	0.0282196167594848	0	0.102574946988358	0	0.184989710138231	0.0949045894908888	0.168011752675879	0.0491970806311191	0	0	0.0319788398616276	0.0159398148162019	0.0107709793395596	0.191	0.0975061631159543	1.07139801178973
GSM2235696	0.0191919908744067	0	0.0812817694452241	0.281574677765358	0	0	0.17979342538176	0.0533211921566453	0.00471773217367501	0	0.0268998305422442	0.00947629353212568	0	0.0971392383441324	0.0858026148046119	0.122980753543084	0.0217299153177106	0	0	0.00150785392600063	0.000768038356103501	0.0138146738369176	0.025	0.210547800574528	1.00329749585023
GSM2235697	0.0794048035779227	0	0.0574296856385846	0.168345523566849	0	0.0581968853988021	0	0.0701422567017588	0.0549995584886814	0	0.0161259509679032	0	0.0111489912124789	0.178506704262673	0.0287037233225997	0	0.0029945117139883	0.0370995879066807	0	0.197980373451711	0.0150816253226416	0.0238398184667251	0.0590000000000001	0.161394126500712	1.03188624093018
GSM2235698	0.0418284883867114	0	0.0207799177020738	0.201242077166949	0	0.051801616785076	0.0233669596317837	0.0636797879331125	0	0.11213640398432	0.00586462441409903	0	0.0130646730870083	0.123506114259821	0.128527772817624	0.0881092020495034	0.0489686880096425	0.00309026433082546	0.0457431543249273	0.016653773653548	0.0116364814629757	0	0.002	0.367556986125471	0.934645105610346
GSM2235699	0.0245347060339139	0	0.0345255244110274	0.0788506888960098	0	0.179573835353705	0.0590269664617028	0	0	0.00535545234804767	0.0292293560465398	0	0	0.261447047350462	0.0852558677665771	0.156448137884929	0.00931123306577205	0	0.00593742652821252	0.0565395466680275	0	0.0139642111850726	0.004	0.341418725558253	0.949523209653852
GSM2235700	0.0742318004737731	0	0	0.0793566766754516	0	0.145790048293824	0.03834586954241	0.0482384690595067	0	0.0569467315650441	0.0378348625250147	0	0	0.0492208837874501	0.207978724026082	0.0944908226964568	0.0324750222266141	0	0.0444395416339191	0.0251937303902296	0	0.0654568171042249	0	0.469820321211476	0.883076612049444
GSM2235701	0.065100460724594	0	0.110542754584552	0.0878538155021427	0	0.120181591366711	0.113253924631418	0.103229373901857	0	0	0.0043460482262335	0.0134913633149569	0.00663291144575379	0.0912330985365531	0.0725793405620611	0.083858792737611	0.0117793996509547	0.0264847880491704	0	0.0763772335873653	0	0.0130551031780654	0.154	0.109346572829763	1.03340621676249
GSM2235702	0.0454635981175555	0	0.0593243731256663	0.12487915479473	0	0.158409174051061	0.0289477617064537	0.00727922660384941	0.0275940685225976	0.0429889410209068	0.00049313325414287	0	0	0.212226054063924	0.0500703092474608	0.146445051468193	0.0240324775554062	0.018677208599938	0	0.0360907827622282	0.00475962542122049	0.0123190596846672	0.004	0.342319980770154	0.944636098507383
GSM2235703	0.121341464893642	0	0.0724913919312637	0.0965974787757351	0	0.10161279051677	0.0107290959759047	0.0604516958235388	0.00801481391655356	0.106839921805181	0	0	0	0.104168457374888	0.0948569411858254	0.130715047805245	0.00247820927845532	0.0110696241819547	0.0786330665350416	0	0	0	0.003	0.354831885247212	0.935829256530522
GSM2235704	0.0942300581732382	0	0.0127947335203978	0.0745790347468676	0	0.026623646004237	0	0.048124784916637	0.0193780843089586	0.0653752161407225	0	0	0	0.367503089697193	0.0580338428251409	0.125047386095768	0	0	0.0169273445203686	0.0886878629662249	0	0.00269491608424603	0	0.610348094221855	0.79491751728725
GSM2235705	0.0608514583868603	0	0.0195680609104874	0.0459073410937847	0	0.0377085496565852	0	0.0368490583578243	0.0369914279409935	0.0201696666992585	0	0	0	0.451531535208812	0.0335430435409658	0.0869262063179254	0	0	0.0866009165671564	0.0829693039232925	0	0.000383431396053905	0	0.575390098537251	0.817422734731779
GSM2235706	0.0283268019134072	0	0.0273852532083917	0.124998686588507	0	0.15377748269902	0.0368273345347269	0.0329671500903566	0	0	0	0.00212371698291468	0	0.150187317353735	0.090198447685483	0.206539362104295	0.0371530684743932	0.0178818362334924	0.010563754340351	0.0614896650289342	0	0.0195801227619917	0.012	0.259795097435579	0.983639750839621
GSM2235707	0.0149956207915035	0	0.059187233024308	0.0775716279144099	0	0.129005051771352	0.0499548384862805	0.0157429053907713	0.0215111764813597	0.0293249435389631	0	0.013770610989293	0	0.0500324653095071	0.146818271094484	0.192003957960594	0.0594851030348624	0	0.0354980508072127	0	0	0.1050981434051	0.00600000000000001	0.322667689455041	0.95381869446991
GSM2235708	0.013539552132536	0.0218237856101963	0.0574593821134789	0.151368357918051	0	0.147319294124868	0.0750692077498815	0.0451599281695447	0.0635033724080532	0.00687708506069861	0	0.011493054608482	0	0.0953051350089484	0.118667472286659	0.0792331133556292	0.0304880878679007	0.0444611521660183	0.0382320194190548	0	0	0	0.153	0.109440797555813	1.04705996521475
GSM2235709	0	0	0.0104525619346173	0.267199320831209	0.00762870826184958	0	0.166264096680294	0.0305584397260417	0.0322105702374293	0	0.0402848288814613	0.0128675943357472	0	0.102895308387316	0.15281078774311	0.0798594676381495	0.00571774168112173	0.00996091880083882	0.0812896548608141	0	0	0	0.002	0.384288337150279	0.928084731642142
GSM2235710	0.0194684522741857	0	0.00987154209449374	0.0465555762005214	0	0.16783151360358	0	0.0497308965812063	0.0128412351270186	0	0.0490965308714438	0	0.000115415377051336	0.0251246308147381	0.14527643761896	0.0754863496715879	0.243326996394364	0.00348945083229517	0	0.128250095340361	0.0113756049794437	0.0121592722187488	0.018	0.231428450618322	1.00008235897511
GSM2235711	0.0385369862492792	0	0	0.312191919161688	0	0	0.0878219033825674	0.0715009480592731	0	0.1002507520724	0	0	0	0.0194389908579615	0.146873469361593	0.0904136847087042	0.0180338218853547	0.0446379625482886	0.0287260757304092	0.0321025666587223	0.00947091932375895	0	0	0.47537325308773	0.880467475558078
GSM2235712	0.0651179506337616	0	0.0477527130805568	0	0	0.254435741002885	0	0.0283085761713396	0.0731314973219263	0	0.0688360487406769	0	0	0.0959379177014078	0.0274171648439311	0	0.0184465147799435	0.0254545915003578	0	0.226742082128064	0.0316872219852311	0.0367319801099182	0.411	0.0503810601746148	1.08313292895345
GSM2235713	0.0838538418901302	0.0724529985571397	0	0.128521107590566	0	0.0682846996915671	0	0.0705214193232453	0.0205042598600852	0.0422736222019984	0	0.0503207310712115	0	0.215034240250768	0.0540549963250168	0.103817262345415	0	0.00659618765794817	0.0824803079884086	0	0.00128432524649973	0	0.004	0.350621373765113	0.940423140952853
GSM2235714	0.0212616730626625	0	0.13989552213258	0.0824787788399574	0	0.110348775018198	0	0.108441738247079	0.0118809539881901	0.0126595215140261	0	0.0387642048628877	0	0.180812927526558	0.0686648458269932	0.0852231415940559	0	0	0	0.0498232970089094	0	0.0897446203779022	0.132	0.119002616368635	1.03863646415974
GSM2235715	0.0325331210278162	0	0.000186532490706924	0.371272727354363	0	0	0.191267984834457	0.0446683149952947	0.0107312236621732	0	0.0234792426134001	0	0.00839871063853118	0	0.117583971073691	0.131927238519291	0.020672507550632	0	0.0364091453859395	0	0.0108692798537039	0	0.001	0.412355560147942	0.91355178477712
GSM2235716	0.0771543283761272	0	0.0202916461637918	0.124365331194051	0	0.186316357535898	0	0.0774894885551346	0.0327096280384318	0	0.0158160744551615	0.0157817523282475	0.0200074272885404	0.0987156865190933	0.0420406055068336	0.0162960540328459	0.0175923194104568	0.0236835948588556	0	0.204716731674767	0.0189809802823436	0.00804199377942021	0.053	0.168149184562261	1.03219976078042
GSM2235717	0.00480214715004337	0	0	0.310126353631274	0	0.0790963054234399	0.00305096315510453	0.00595804969178551	0.0277624634385553	0.00628850353717194	0	0.00826025381820338	0	0.0590861833343175	0.0843524290388182	0.151873945218413	0.0637020159811588	0.0134054183923879	0.178754390128751	0	0	0.00348057806057514	0.001	0.421957218729036	0.906176392612014
GSM2235718	0.0178030446140611	0	0.269599428083819	0.0956616324110954	0	0.187910263869121	0.00207423847699209	0.0302590389539613	0.00907030793533651	0.00831805090968498	0.0358860301167137	0	0	0.0299416629427223	0.0495350991296401	0.0510695938680921	0.0204361656889864	0.0392047543327739	0.0897543485351405	0.0565724876010443	0	0.00690385253081493	0.002	0.375556628201034	0.926831477383137
GSM2235719	0.0514455098578283	0	0.0633727698277207	0.141046224691903	0	0.010195472979781	0.0330132885783827	0.0155584169892308	0.0410934086734739	0	0.0494293554221558	0	0	0.186006726345848	0.0925691517670444	0.145509628844736	0.0141611856501724	0.00708010447847929	0	0.0882898689731247	0	0.06122888692012	0.001	0.396460880158996	0.918892812623559
GSM2235720	0.0738286358867512	0	0.0411086319138558	0.169894568992845	0	0.0638061878556584	0.0378510812389767	0.0457716434616072	0.00779968478953984	0	0.0305647733574222	0	0	0.10083198769222	0.123445927843851	0.149852914582248	0.0913868471442927	0.0187995598929188	0.014735551696823	0.0138254480435064	0	0.0164965556074843	0.014	0.250340789854915	0.98439530211728
GSM2235721	0.0344639894531469	0	0.012744302268208	0.170681171651785	0	0.096396296005078	0.0981092567007943	0.0628305971240968	0	0	0.0680463589891714	0	0.00365633633885957	0.0711742532350221	0.0494620244225618	0.161692567643829	0.0305700303132689	0.0542841412818564	0	0.0647960056056501	0	0.021092668966672	0.037	0.188319498207844	1.01131834375444
GSM2235722	0.00474260233307428	0.00572419409426272	0.0861507265790324	0.0808367446083213	0	0.0875148999185047	0.0868291110459423	0.0424724081158653	0.00330160859620542	0.0953186932742878	0	0	0	0.0397694983028621	0.113463401810762	0.0872408555266448	0.0226175767364004	0.103702009028758	0.114357502151041	0	0	0.0259581678780345	0.003	0.354568107116103	0.936317742674887
GSM2235723	0.013373495660653	0	0.00749378988969283	0.104037345240561	0	0.236848359906668	0.00102883878372274	0.0309678621728767	0	0	0.00987709109064694	0	0	0.12682460025287	0.05384493634386	0.194781985336178	0.0135512386781141	0.0310625509770963	0	0.143788724470614	0	0.0325191811964476	0.199	0.0948172107225247	1.0632189985078
GSM2235724	0.0476050306539708	0	0.0475862500311228	0.15698685871268	0	0.0527456561376706	0.00791555681059974	0.0454874461225288	0.0123780712395505	0.0577044051410614	0	0	0	0.00507307058438479	0.157934793506427	0.152821120045634	0.119403698829763	0.0178100189616589	0.099122650326831	0	0	0.0194253728961167	0.001	0.43807654807162	0.898041048620968
GSM2235725	0	0	0.0509682428598941	0.42686367362447	0	0	0.1520142331088	0	0	0.0970149886607	0	0	0.00318920310383286	0.0627579391467918	0.08139120708459	0.0659536892864222	0.012861594010982	0	0.0335864607774821	0	0	0.0133987683360349	0	0.504694366555036	0.862595545910926
GSM2235726	0.0390292136739225	0	0.109508548954472	0.146243452963523	0	0.000769267383180061	0.0421643909945163	0.0101461811805444	0	0.131472948717669	0	0	0	0.10202572335924	0.253924897671401	0.112138192092181	0.00107531701888172	0	0.049814995524826	0	0	0.00168687046564387	0	0.699972059103662	0.729924911288179
GSM2235727	0.0178514589533387	0	0.0477332628764613	0.188258807734437	0	0.0676398220804525	0.0473703992782057	0.0105869515999311	0	0.0876371922298036	0	0.0041553524718133	0	0.0604256547920347	0.0385937129919155	0.15773980604609	0.0142366843973752	0.0266451734125355	0.209642927216828	0	0	0.0214827939187774	0.001	0.414575859998619	0.909172762785832
GSM2235728	0.0304495692023109	0	0.0272229445646342	0.0924671384921632	0	0.109605639607008	0.0453958918852094	0.0224508092533872	0	0.0199219892188737	0.0241817911896791	0	0.0374824454538695	0.00766263062191238	0.0981186736148906	0.0468239504013953	0.0750655051797371	0.0208031806424207	0.287193072552326	0.0299850737125757	0	0.0251696944076068	0	0.546133731520336	0.843599223056605
GSM2235729	0.0771063924744896	0	0	0.218681183066208	0	0	0.0688099044620446	0.0574618050313747	0	0.00905968108773965	0.00276802505463424	0	0	0.0885646846742783	0.134941740364135	0.143454868380068	0.0349298324323588	0.0150990215275072	0.149122861445162	0	0	0	0.003	0.356804726948552	0.936498673870586
GSM2235730	0.0214331589717131	0	0.0189971638336048	0.0598607901140289	0	0.21411897641198	0	0.0221337704344758	0.00446141886351005	0	0.0537516722462399	0	0	0.259189794717147	0.0370025977505967	0.128525959676092	0.0175970262834054	0.0371980951209329	0	0.0947439101250037	0	0.0309856654512698	0.00700000000000001	0.3173044608839	0.962411261565997
GSM2235731	0.0855777765858637	0	0.0243156848004079	0.278171363605425	0	0	0.0808371772157905	0.114975017998136	0.0794384285105735	0	0.0400541861870646	0	0.0107203738784621	0.0496625769356659	0.0457918259726808	0.0325679315309617	0.020519607803293	0.0571397333109956	0	0.0731623557053602	0	0.00706595995931912	0.022	0.221693226912851	1.00348915381911
